Year,Agency ID,Agency Name,Program Name,County,Calculation Method,Total Children Served, Expenditure ,Population
2017,DOE,Department of Education,"ESEA-Title II, Part A - Improving Teacher Quality",Knox,Actual,69438,"$2,017,783 ",
2017,DOE,Department of Education,ESEA-Title III English Language Acquisition,Knox,Actual,3065,"$282,109 ",
2017,DOE,Department of Education,"ESEA-Title I, Part G School Improvement",Knox,Estimate,311,"$528,700 ",
2017,DOE,Department of Education,ESEA-Title X-McKinney-Vento,Knox,Actual,517,"$114,028 ",
2017,DOE,Department of Education,Family Resource Center (FRC),Knox,Estimate,60313,"$29,611 ",
2017,DOE,Department of Education,"IDEA, Part B  (611)",Knox,Actual,7837,"$13,297,423 ",
2017,DOE,Department of Education,"IDEA, Preschool (619) Discretionary",Knox,Actual,638,"$305,609 ",
2017,DOE,Department of Education,SNP Afterschool Snack Program,Knox,Estimate,1249,"$129,213 ",
2017,DOE,Department of Education,SNP Fresh Fruits and Vegetables,Knox,Estimate,6583,"$384,988 ",
2017,DOE,Department of Education,SNP National School Lunch Program,Knox,Estimate,34294,"$14,767,294 ",
2017,DOE,Department of Education,SNP School Breakfast Program,Knox,Estimate,15307,"$4,883,157 ",
2017,DOE,Department of Education,Safe Schools Act of 1998,Knox,Estimate,60313,"$216,531 ",
2017,DOE,Department of Education,Tennessee's Early Intervention System (TEIS),Knox,Actual,411,"$2,534,311 ",
2017,DOE,Department of Education,"Title IV-B, 21st Century Community Learning Cente",Knox,Actual,323,"$2,829,217 ",
2017,DOE,Department of Education,VPK - Voluntary Pre-K,Knox,Estimate,537,"$2,014,203 ",
2017,DOE_BEP,Department of Education,Basic Education Program (BEP),Knox,Actual,57805,"$197,273,000 ",
2017,DMHSAS,Department of Mental Health and Substance Abuse Services,CSU Peer Link,Knox,Estimate,18,"$4,536 ",
2017,DMHSAS,Department of Mental Health and Substance Abuse Services,Comprehensive ATOD Program,Knox,Actual,464,"$100,900 ",
2017,DMHSAS,Department of Mental Health and Substance Abuse Services,Neonatal Abstinence Syndrome-Lakeshore,Knox,Actual,8,"$35,593 ",
2018,DCS,Department of Children's Services,Adoption - Support Services,Knox,Estimate,1729,"$15,754,579 ",
2018,DCS,Department of Children's Services,Custody & Truancy Prevention,Knox,Estimate,158,"$183,392 ",
2018,DCS,Department of Children's Services,Foster Care,Knox,Estimate,1286,"$24,893,393 ",
2018,DCS,Department of Children's Services,Secret Safe Place for Newborns of Tennessee,Knox,Estimate,12,"$26,358 ",
2018,DOH,Department of Health,Family Planning,Knox,Estimate,1292,"$161,162 ",
2018,DOH,Department of Health,WIC Office Visit,Knox,Estimate,8277,"$976,152 ",
2018,DHS,Department of Human Services,Child Care Benefits,Knox,Actual,2600,*,
2018,DHS,Department of Human Services,Food Stamp Benefits/SNAP,Knox,Estimate,21288,*,
2018,DHS,Department of Human Services,TANF/Families First,Knox,Actual,2702,*,
2018,GELF,Governor's Books from Birth Foundation,"TN's Imagination Library, a program of GBBF",Knox,Estimate,20782,"$253,504 ",
2018,TCCY,Tennessee Commission on Children and Youth,Boys & Girls Clubs of the Tennessee Valley FFG,Knox,Actual,398,"$28,326 ",
2018,TCCY,Tennessee Commission on Children and Youth,Court Appointed Special Advocate (CASA),Knox,Actual,158,"$20,000 ",
2018,TCCY,Tennessee Commission on Children and Youth,YWCA- Knoxville and TN Valley,Knox,Actual,100,"$11,131 ",
2018,TAC,TN Arts Commission,Arts360,Knox,Actual,800,"$12,000 ",
2018,TAC,TN Arts Commission,Funds for At-Risk Youth (FAY),Knox,Actual,1081,"$6,500 ",
2018,TAC,TN Arts Commission,Mini-Grants (AE-MG),Knox,Actual,30,"$1,000 ",
2018,TAC,TN Arts Commission,Student Ticket Subsidies,Knox,Actual,6449,"$46,641 ",
2018,TAC,TN Arts Commission,Value Plus (AE-VP),Knox,Actual,350,"$8,000 ",
2018,TSM,TN State Museum,Museum Visitations,Knox,Actual,967,*,
2018,TSM,TN State Museum,Traveling Trunks,Knox,Actual,527,*,
2018,DOE,Department of Education,Internet Connectivity,Knox,Actual,58387,"$154,471 ",
2018,DOE,Department of Education,Admin - LEAPs - Lottery for Education: Afterschoo,Knox,Actual,364,"$304,496 ",
2018,DOE,Department of Education,CCTE Perkins Basic Grant,Knox,Estimate,59364,"$721,368 ",
2018,DOE,Department of Education,Coordinated School Health,Knox,Estimate,61905,"$185,000 ",
2018,DOE,Department of Education,Drivers Education,Knox,Actual,1405,"$100,169 ",
2018,DOE,Department of Education,"ESSA-Title I, Part A - Improving Basic Programs",Knox,Estimate,70081,"$15,047,662 ",
2018,DOE,Department of Education,"ESSA-Title I, Part A-School Improvement",Knox,Estimate,60356,"$1,111,672 ",
2018,DOE,Department of Education,"ESSA-Title I, Part D, Subpart 2",Knox,Actual,142,"$128,532 ",
2018,DOE,Department of Education,"ESSA-Title II, Part A - Improving Teacher Quality",Knox,Actual,70081,"$1,823,972 ",
2018,DOE,Department of Education,ESSA-Title III English Language Acquisition,Knox,Estimate,3437,"$334,077 ",
2018,DOE,Department of Education,"ESEA-Title I, Part G School Improvement",Knox,Estimate,311,"$528,700 ",
2018,DOE,Department of Education,ESSA-Title IV-A Stud. Support/Acad. Enrichment,Knox,Estimate,70081,"$399,147 ",
2018,DOE,Department of Education,ESSA-Title IX-McKinney-Vento,Knox,Actual,517,"$114,028 ",
2018,DOE,Department of Education,ESSA-Title III - English Lang. Acquist.-Immigrant,Knox,Estimate,1002,"$25,571 ",
2018,DOE,Department of Education,"IDEA, Part B  (611)",Knox,Actual,7859,"$14,064,623 ",
2018,DOE,Department of Education,"IDEA, Preschool (619) Flowthrough",Knox,Actual,671,"$305,596 ",
2018,DOE,Department of Education,SNP Fresh Fruits and Vegetables,Knox,Estimate,6521,"$326,775 ",
2018,DOE,Department of Education,SNP National School Lunch Program,Knox,Estimate,33701,"$14,359,486 ",
2018,DOE,Department of Education,SNP School Breakfast Program,Knox,Estimate,14153,"$4,571,274 ",
2018,DOE,Department of Education,Safe Schools Act of 1998,Knox,Estimate,57051,"$230,617 ",
2018,DOE,Department of Education,Tennessee's Early Intervention System (TEIS),Knox,Actual,500,"$3,031,554 ",
2018,DOE,Department of Education,"Title IV-B, 21st Century Community Learning Cente",Knox,Actual,1931,"$2,259,672 ",
2018,DOE,Department of Education,VPK - Voluntary Pre-K,Knox,Actual,562,"$2,123,666 ",
2018,DOE_BEP,Department of Education,Basic Education Program (BEP),Knox,Actual,58387,"$209,477,000 ",
2018,DMHSAS,Department of Mental Health and Substance Abuse Services,Comprehensive ATOD Program,Knox,Actual,394,"$99,608 ",
2018,DMHSAS,Department of Mental Health and Substance Abuse Services,Neonatal Abstinence Syndrome-Lakeshore,Knox,Actual,9,"$21,715 ",
2019,DCS,Department of Children's Services,Adoption - Support Services,Knox,Actual,1759,"$16,649,502 ",
2019,DCS,Department of Children's Services,Dependent and Neglect Placement - Foster Care,Knox,Actual,1232,"$23,558,449 ",
2019,DCS,Department of Children's Services,Juvenile Justice Placement,Knox,Actual,58,"$2,845,102 ",
2019,DCS,Department of Children's Services,Subsidized Permanent Guardianship,Knox,Actual,208,"$1,634,261 ",
2019,DOH,Department of Health,Child Health,Knox,Actual,8511,"$773,270 ",
2019,DOH,Department of Health,Men's Health,Knox,Estimate,101,"$37,957 ",
2019,DOH,Department of Health,TennCare EPSD&T Screening,Knox,Actual,103,"$25,581 ",
2019,DOH,Department of Health,WIC Office Visit,Knox,Estimate,3390,"$352,838 ",
2019,DOH,Department of Health,Women's Health,Knox,Estimate,585,"$139,154 ",
2019,DHS,Department of Human Services,Child Care Benefits,Knox,Actual,2588,*,
2019,DHS,Department of Human Services,Food Stamp Benefits/SNAP,Knox,Actual,20877,*,
2019,DHS,Department of Human Services,TANF/Families First,Knox,Actual,2273,*,
2019,GELF,Governor's Books from Birth Foundation,"TN's Imagination Library, a program of GBBF",Knox,Actual,20638,"$250,265 ",
2019,TCCY,Tennessee Commission on Children and Youth,Boys & Girls Clubs of the Tennessee Valley FFG,Knox,Actual,262,"$54,729 ",
2019,TCCY,Tennessee Commission on Children and Youth,Court Appointed Special Advocate (CASA),Knox,Actual,261,"$22,000 ",
2019,TCCY,Tennessee Commission on Children and Youth,The Florence Crittention Agency,Knox,Actual,152,"$48,710 ",
2019,TCCY,Tennessee Commission on Children and Youth,YWCA- Knoxville and TN Valley,Knox,Actual,91,"$32,153 ",
2019,THEC,Tennessee Higher Education Commission,Dual Enrollment Grant,Knox,Estimate,1753,"$1,245,692 ",
2019,TAC,TN Arts Commission,Community Learning (AE-CL),Knox,Actual,109,"$12,450 ",
2019,TAC,TN Arts Commission,Funds for At-Risk Youth (FAY),Knox,Actual,109,"$6,600 ",
2019,TAC,TN Arts Commission,Student Ticket Subsidies,Knox,Actual,5538,"$43,806 ",
2019,TSM,TN State Museum,Museum Visitations,Knox,Actual,384,*,
2019,TSM,TN State Museum,Traveling Trunks,Knox,Actual,709,*,
2019,DOE,Department of Education,Administration-Title I Part A School Improvement,Knox,Estimate,863,"$819,892 ",
2019,DOE,Department of Education,CCTE Perkins Basic Grant,Knox,Estimate,18197,"$888,526 ",
2019,DOE,Department of Education,CCTE Perkins Reserve Grant,Knox,Actual,18197,"$19,007 ",
2019,DOE,Department of Education,CCTE Early Postsecondary,Knox,Actual,751,"$22,530 ",
2019,DOE,Department of Education,Charter Schools Facilities Grant,Knox,Estimate,603,"$100,000 ",
2019,DOE,Department of Education,Coordinated School Health,Knox,Estimate,60320,"$185,000 ",
2019,DOE,Department of Education,Drivers Education,Knox,Actual,1183,"$113,477 ",
2019,DOE,Department of Education,"ESSA-Title I, Part A - Improving Basic Programs",Knox,Estimate,70247,"$15,020,658 ",
2019,DOE,Department of Education,"ESSA-Title I, Part A-School Improvement",Knox,Estimate,4174,"$531,625 ",
2019,DOE,Department of Education,"ESSA-Title I, Part D, Subpart 2",Knox,Actual,110,"$101,851 ",
2019,DOE,Department of Education,"ESSA-Title II, Part A - Improving Teacher Quality",Knox,Estimate,70247,"$1,800,484 ",
2019,DOE,Department of Education,ESSA-Title III English Language Acquisition,Knox,Actual,2814,"$360,039 ",
2019,DOE,Department of Education,FY19 Title III-A - Disc. Immigrant,Knox,Actual,841,"$24,691 ",
2019,DOE,Department of Education,ESSA-Title IV-A Stud. Support/Acad. Enrichment,Knox,Estimate,70247,"$1,056,822 ",
2019,DOE,Department of Education,ESSA-Title IX-McKinney-Vento,Knox,Actual,533,"$130,000 ",
2019,DOE,Department of Education,Read to be Ready - Coaching Network,Knox,Estimate,1575,"$160,305 ",
2019,DOE,Department of Education,"IDEA, Part B  (611)",Knox,Actual,8908,"$13,929,676 ",
2019,DOE,Department of Education,"IDEA, Preschool (619) Flowthrough",Knox,Actual,703,"$355,414 ",
2019,DOE,Department of Education,SNP Fresh Fruits and Vegetables,Knox,Estimate,6190,"$315,098 ",
2019,DOE,Department of Education,SNP National School Lunch Program,Knox,Estimate,32338,"$13,384,589 ",
2019,DOE,Department of Education,SNP School Breakfast Program,Knox,Estimate,13146,"$4,219,760 ",
2019,DOE,Department of Education,Safe Schools Act of 1998,Knox,Estimate,59224,"$1,616,960 ",
2019,DOE,Department of Education,Tennessee's Early Intervention System (TEIS),Knox,Actual,613,"$3,470,895 ",
2019,DOE,Department of Education,"Title IV-B, 21st Century Community Learning Cente",Knox,Actual,2010,"$2,443,801 ",
2019,DOE,Department of Education,VPK - Voluntary pre-K,Knox,Actual,549,"$2,058,364 ",
2019,DOE_BEP,Department of Education,Basic Education Program (BEP),Knox,Actual,58846,"$222,410,000 ",
2019,DMHSAS,Department of Mental Health and Substance Abuse Services,Comprehensive ATOD Program,Knox,Actual,524,"$101,357 ",
2019,DMHSAS,Department of Mental Health and Substance Abuse Services,Neonatal Abstinence Syndrome-Lakeshore,Knox,Actual,0,"$33,701 ",
2020,DCS,Department of Children's Services,Adoption - Support Services,Knox,Actual,1846,"$17,188,637 ",
2020,DCS,Department of Children's Services,Dependent and Neglect Placement - Foster Care,Knox,Actual,1118,"$23,062,447 ",
2020,DCS,Department of Children's Services,Juvenile Justice Placement,Knox,Actual,40,"$1,922,074 ",
2020,DCS,Department of Children's Services,Subsidized Permanent Guardianship,Knox,Actual,198,"$1,710,825 ",
2020,DHS,Department of Human Services,Child Care Benefits,Knox,Actual,2349,*,
2020,DHS,Department of Human Services,Food Stamp Benefits/SNAP,Knox,Actual,19994,*,
2020,DHS,Department of Human Services,TANF/Families First,Knox,Actual,2076,*,
2020,GELF,Governor's Early Literacy Foundation,"TN's Imagination Library, a program of GBBF",Knox,Actual,26168,"$239,498 ",
2020,TCCY,Tennessee Commission on Children and Youth,Boys & Girls Clubs of the Tennessee Valley FFG,Knox,Actual,271,"$30,000 ",
2020,TCCY,Tennessee Commission on Children and Youth,Court Appointed Special Advocate (CASA),Knox,Actual,281,"$22,000 ",
2020,TCCY,Tennessee Commission on Children and Youth,The Florence Crittention Agency,Knox,Actual,115,"$45,000 ",
2020,TCCY,Tennessee Commission on Children and Youth,YWCA- Knoxville and TN Valley,Knox,Actual,58,"$13,244 ",
2020,TAC,TN Arts Commission,Community Learning (AE-CL),Knox,Actual,4988,"$12,450 ",
2020,TAC,TN Arts Commission,Funds for At-Risk Youth (FAY),Knox,Actual,109,"$6,600 ",
2020,TAC,TN Arts Commission,Student Ticket Subsidies,Knox,Actual,5538,"$43,806 ",
2020,DOE,Department of Education,Admin - LEAPs - Lottery for Education: Afterschoo,Knox,Actual,279,"$225,514 ",
2020,DOE,Department of Education,CCTE Perkins Basic Grant,Knox,Actual,11889,"$1,111,367 ",
2020,DOE,Department of Education,CCTE Early Postsecondary,Knox,Estimate,751,"$22,530 ",
2020,DOE,Department of Education,Charter Schools Facilities Grant,Knox,Actual,460,"$114,600 ",
2020,DOE,Department of Education,Coordinated School Health,Knox,Estimate,61526,"$185,000 ",
2020,DOE,Department of Education,Drivers Education,Knox,Actual,958,"$94,156 ",
2020,DOE,Department of Education,"ESSA-Title I, Part A - Improving Basic Programs",Knox,Estimate,71002,"$15,577,277 ",
2020,DOE,Department of Education,"ESSA-Title I, Part A-School Improvement",Knox,Estimate,332,"$300,000 ",
2020,DOE,Department of Education,"ESSA-Title I, Part D, Subpart 2",Knox,Actual,109,"$91,457 ",
2020,DOE,Department of Education,"ESSA-Title II, Part A - Improving Teacher Quality",Knox,Estimate,11856,"$2,041,370 ",
2020,DOE,Department of Education,ESSA-Title III English Language Acquisition,Knox,Actual,2939,"$396,684 ",
2020,DOE,Department of Education,ESSA Title III-A - Disc. Immigrant,Knox,Actual,263,"$22,579 ",
2020,DOE,Department of Education,ESSA-Title IV-A Stud. Support/Acad. Enrichment,Knox,Estimate,71002,"$1,154,136 ",
2020,DOE,Department of Education,ESSA-Title IX-McKinney-Vento,Knox,Estimate,513,"$63,000 ",
2020,DOE,Department of Education,"IDEA, Part B Discretionary (611)",Knox,Actual,16220,"$14,179,674 ",
2020,DOE,Department of Education,"IDEA, Preschool (619) Flowthrough",Knox,Actual,720,"$362,183 ",
2020,DOE,Department of Education,SNP Fresh Fruits and Vegetables,Knox,Estimate,6505,"$299,550 ",
2020,DOE,Department of Education,SNP National School Lunch Program,Knox,Estimate,32734,"$10,510,321 ",
2020,DOE,Department of Education,SNP School Breakfast Program,Knox,Estimate,54414,"$869,538 ",
2020,DOE,Department of Education,Safe Schools Act of 1998,Knox,Estimate,59904,"$905,230 ",
2020,DOE,Department of Education,Tennessee's Early Intervention System (TEIS),Knox,Actual,620,"$3,335,111 ",
2020,DOE,Department of Education,"Title IV-B, 21st Century Community Learning Cente",Knox,Actual,1735,"$2,225,068 ",
2020,DOE,Department of Education,VPK - Voluntary pre-K,Knox,Actual,549,"$2,058,364 ",
2020,DOE_BEP,Department of Education,Basic Education Program (BEP),Knox,Actual,58918,"$230,236,000 ",
2020,DMHSAS,Department of Mental Health and Substance Abuse Services,Comprehensive ATOD Program,Knox,Actual,243,"$95,000 ",
2020,DMHSAS,Department of Mental Health and Substance Abuse Services,Neonatal Abstinence Syndrome-Lakeshore,Knox,Actual,6,"$17,096 ",
2021,AmeriCo,AmeriCorps 2020 Report,AmeriCorps VISTA/National/State,Knox,Actual,593,"$2,019,695 ",
2021,DCS,Department of Children's Services,Adoption - Support Services,Knox,Actual,1861,*,
2021,DCS,Department of Children's Services,Custody & Truancy Prevention,Knox,Actual,86,*,
2021,DHS,Department of Human Services,Child Care Benefits,Knox,Actual,1950,*,
2021,DHS,Department of Human Services,Food Stamp Benefits/SNAP,Knox,Actual,19550,*,
2021,DHS,Department of Human Services,TANF/Families First,Knox,Actual,1644,*,
2021,GELF,Governor's Early Literacy Foundation,Caregiver Engagement 0-5,Knox,Actual,2108,"$18,289 ",
2021,GELF,Governor's Early Literacy Foundation,Caregiver Engagement K-3,Knox,Actual,27546,"$139,116 ",
2021,TCCY,Tennessee Commission on Children and Youth,Boys & Girls Clubs of the Tennessee Valley FFG,Knox,Actual,586,"$54,412 ",
2021,TCCY,Tennessee Commission on Children and Youth,Court Appointed Special Advocate (CASA),Knox,Actual,373,"$22,000 ",
2021,TCCY,Tennessee Commission on Children and Youth,The Florence Crittention Agency,Knox,Actual,165,"$36,355 ",
2021,DOH,Tennessee Department of Health,AIDS Prevention,Knox,Estimate,67,"$64,199 ",
2021,DOH,Tennessee Department of Health,Child Health,Knox,Estimate,1551,"$269,630 ",
2021,DOH,Tennessee Department of Health,Children's Special Services,Knox,Estimate,218,"$398,289 ",
2021,DOH,Tennessee Department of Health,Dental Clinical,Knox,Estimate,28,"$17,834 ",
2021,DOH,Tennessee Department of Health,Family Planning,Knox,Estimate,291,"$91,045 ",
2021,DOH,Tennessee Department of Health,STI,Knox,Estimate,256,"$3,498 ",
2021,DOH,Tennessee Department of Health,TB,Knox,Estimate,72,"$84,501 ",
2021,DOH,Tennessee Department of Health,TnCare EPSD&T Screening,Knox,Estimate,5,"$1,671 ",
2021,TAC,TN Arts Commission,Community Learning (AE-CL),Knox,Actual,4738,"$14,150 ",
